Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AU,,,2,ivory carvings,,T,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,XX,1,,carvings,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,XX,1,,carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,XX,,5,ivory carvings,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CA,XX,,3,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CG,,2,,ivory carvings,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CH,XX,94,,carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CH,XX,,57,ivory carvings,,,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CI,,78,,ivory pieces,kg,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CY,GN,,2,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CY,XX,2,,carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CZ,XX,,3,ivory carvings,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,DK,,,1,carvings,,T,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,HK,XX,,1,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,IL,XX,2,,carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,IL,XX,,1,ivory carvings,,E,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,4,,carvings,,E,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,3,,carvings,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,4,,carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,,1,ivory carvings,sets,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,,11,ivory carvings,,E,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,,1,ivory carvings,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,JP,XX,,4,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,2,,carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,8,,feet,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,7,,ivory carvings,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,1,,skin pieces,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,4,,tusks,,L,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,6,6,tusks,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,,,4,tusks,,S,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,MX,XX,3,,carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NO,XX,1,,carvings,,E,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NZ,XX,18,,carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NZ,XX,,14,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,RU,XX,19,,carvings,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,5,,carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,341,,carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,8,ivory carvings,,E,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,474,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,3,ivory carvings,,,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,ivory pieces,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,ivory pieces,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,ivory pieces,,,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,1,skin pieces,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,2,skin pieces,,,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,,1,,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,UY,XX,,3,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,TZ,,2,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,1,,carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,2,,carvings,,P,U
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,4,,feet,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,1,,feet,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,8,ivory carvings,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,14,ivory carvings,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,8,ivory carvings,,T,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,ivory pieces,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,2,,tusks,,P,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,tusks,,P,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,2,,tusks,,,I
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZM,,1,,ivory carvings,,,I
2000,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,GB,CN,XX,9,,derivatives,,,I
2000,I,Euphorbia capsaintemariensis,,Euphorbiales,Euphorbiaceae,Euphorbia,GB,CH,,,70,live,,,A
2000,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,GB,ZA,,20,,live,,T,A
2000,I,Euphorbia cylindrifolia,,Euphorbiales,Euphorbiaceae,Euphorbia,GB,ZA,,,20,seeds,,T,A
2000,I,Falco pelegrinoides,Aves,Falconiformes,Falconidae,Falco,GB,AE,,,2,specimens,,S,C
2000,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,AU,,,1,specimens,ml,S,W
2000,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,CA,,4,,live,,B,C
2000,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,CA,,,1,live,,T,C
2000,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,GG,GB,,1,live,,Q,C
2000,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,IE,,,4,live,,B,C
2000,I,Falco peregrinus,Aves,Falconiformes,Falconidae,Falco,GB,MA,GB,2,,live,,T,C
2000,I,Falco punctatus,Aves,Falconiformes,Falconidae,Falco,GB,JE,,,5,live,,B,C
2000,I,Falco punctatus,Aves,Falconiformes,Falconidae,Falco,GB,JE,,2,,live,,Z,C
2000,I,Falco punctatus,Aves,Falconiformes,Falconidae,Falco,GB,JE,,4,,specimens,ml,S,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,DE,,2,live,,P,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,,3,live,,P,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,GB,1,,live,,T,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,US,,2,live,,P,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,US,1,,live,,T,D
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,CA,US,1,,live,,T,D
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,CA,US,1,,live,,T,F
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,CA,,2,,live,,B,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,CA,,5,3,live,,P,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,IS,,355,355,feathers,,S,W
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,US,,4,,live,,B,F
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,US,,1,,live,,P,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,US,,3,,live,,P,F
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,US,,,4,live,,T,C
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,US,,,2,live,,T,F
2000,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,US,,,1,live,,,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,CZ,,,2,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,CZ,,2,,live,,,I
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,IE,,,2,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,NA,,,1,trophies,,H,W
2000,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,GB,BZ,,35,35,bones,,S,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CM,,1,,skins,,,I
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CN,,61,,derivatives,,,I
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CZ,KP,,57,specimens,,S,F
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CZ,KP,,19,specimens,,S,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,CZ,,,38,specimens,,S,F
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,JP,XX,2,,derivatives,,,I
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,RU,KP,,9,specimens,,S,F
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,RU,KP,,24,specimens,,S,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,RU,,2,1,bodies,,S,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,US,XX,1,,leather products (small),,,I
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,BW,,1,skins,,P,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZA,,,1,skins,,P,O
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,,1,bodies,,T,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,,18,claws,,T,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,,1,skins,,T,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,,1,skulls,,T,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,1,,trophies,,H,I
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,ZW,,1,,trophies,,H,W
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,CN,,12,,derivatives,boxes,,I
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,CN,,9,,derivatives,,,I
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,JE,XX,,1,skins,,P,O
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,JE,XX,1,,skins,,T,O
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,US,XX,,2,bone pieces,,,U
2000,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,GB,CH,DE,1,,specimens,,S,F
2000,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,GB,CH,,,2,live,,,F
2000,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,GB,CH,,,1,unspecified,,,F
2000,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,GB,JE,,2,,live,,B,C
2000,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,GB,JE,,2,,live,,Z,C
2000,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,GB,JE,,,1,specimens,,S,C
2000,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB,CZ,CM,2,2,live,,Z,O
2000,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GB,GA,,,2000,hair,,S,W
2000,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GB,CY,,,1,live,,S,F
2000,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GB,CY,,1,,live,,Z,F
2000,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GB,SL,,,45,specimens,ml,S,W
2000,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,GB,TW,,1,,live,,Z,U
2000,I,Hylobates spp.,Mammalia,Primates,Hylobatidae,Hylobates,GB,XX,,1,,live,,,I
2000,I,Hylobates agilis,Mammalia,Primates,Hylobatidae,Hylobates,GB,TW,,1,,live,,Z,U
2000,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,GB,TW,,1,,live,,Z,U
2000,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,GB,TW,,2,,live,,Z,U
2000,I,Hylobates muelleri,Mammalia,Primates,Hylobatidae,Hylobates,GB,TW,,1,,live,,Z,U
2000,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,GB,CH,,,1,live,,,C
2000,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,GB,TW,,2,,live,,Z,U
2000,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,GB,XX,,1,,live,,,I
2000,I,Nomascus leucogenys,Mammalia,Primates,Hylobatidae,Nomascus,GB,US,,,1,live,,Z,F
2000,I,Cyclura cornuta,Reptilia,Sauria,Iguanidae,Cyclura,GB,CZ,,3,3,live,,Z,C
2000,I,Cyclura pinguis,Reptilia,Sauria,Iguanidae,Cyclura,GB,VG,,,100,specimens,ml,S,W
2000,I,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,GB,MG,,,100,specimens,g,S,W
2000,I,Hapalemur griseus,Mammalia,Primates,Lemuridae,Hapalemur,GB,JE,,,1,live,,B,C
2000,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,GB,JE,,,2,live,,B,C
2000,I,Aloe compressa,,Liliales,Liliaceae,Aloe,GB,CH,,,60,live,,,A
2000,I,Aloe compressa var. rugosquamosa,,Liliales,Liliaceae,Aloe,GB,CH,,,60,live,,,A
2000,I,Aloe descoingsii,,Liliales,Liliaceae,Aloe,GB,ZA,,,4,live,,T,A
2000,I,Aloe fragilis,,Liliales,Liliaceae,Aloe,GB,CH,,,50,live,,,A
2000,I,Aloe haworthioides,,Liliales,Liliaceae,Aloe,GB,ZA,,,2,live,,T,A
2000,I,Aloe haworthioides,,Liliales,Liliaceae,Aloe,GB,ZA,,,2,live,,T,D
2000,I,Aloe laeta,,Liliales,Liliaceae,Aloe,GB,CH,,,50,live,,,A
2000,I,Aloe parallelifolia,,Liliales,Liliaceae,Aloe,GB,CH,,,60,live,,,A
2000,I,Aloe parallelifolia,,Liliales,Liliaceae,Aloe,GB,US,CH,,30,live,,T,A
2000,I,Aloe parvula,,Liliales,Liliaceae,Aloe,GB,CH,,,70,live,,,A
2000,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,GB,IM,,,1,live,,Z,C
2000,I,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,GB,CO,,10,,live,,T,A
2000,I,Laelia jongheana,,Orchidales,Orchidaceae,Laelia,GB,BR,,20,20,live,,T,A
2000,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,GB,JE,,250,,live,,T,A
2000,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,GB,MY,,2,,live,,,I
2000,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,24,live,,B,A
2000,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,10,,live,,P,A
2000,I,Paphiopedilum spp.,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,230,910,live,,T,A
2000,I,Paphiopedilum adductum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,1,,live,,P,A
2000,I,Paphiopedilum adductum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,1,live,,T,D
2000,I,Paphiopedilum armeniacum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,1,,live,,P,A
2000,I,Paphiopedilum armeniacum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,1,live,,T,D
2000,I,Paphiopedilum charlesworthii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,2,2,live,,T,D
2000,I,Paphiopedilum emersonii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,1,,live,,P,A
2000,I,Paphiopedilum emersonii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,1,live,,T,D
2000,I,Paphiopedilum glanduliferum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,1,,live,,P,A
2000,I,Paphiopedilum glanduliferum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,1,live,,T,D
2000,I,Paphiopedilum kolopakingii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,10,10,live,,T,D
2000,I,Paphiopedilum malipoense,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,15,15,live,,T,D
2000,I,Paphiopedilum micranthum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,5,5,live,,T,D
2000,I,Paphiopedilum randsii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,1,,live,,P,A
2000,I,Paphiopedilum randsii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,1,live,,T,D
2000,I,Paphiopedilum rothschildianum,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,20,live,,T,D
2000,I,Paphiopedilum stonei,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,2,,live,,P,A
2000,I,Paphiopedilum stonei,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,2,live,,T,D
2000,I,Paphiopedilum supardii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,1,,live,,P,A
2000,I,Paphiopedilum supardii,,Orchidales,Orchidaceae,Paphiopedilum,GB,US,,,1,live,,T,D
2000,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,GB,JE,,50,,live,,T,A
2000,I,Phragmipedium spp.,,Orchidales,Orchidaceae,Phragmipedium,GB,US,,34,20,live,,T,A
2000,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,2,,live,,T,A
2000,I,Phragmipedium besseae,,Orchidales,Orchidaceae,Phragmipedium,GB,US,EC,,12,live,,T,A
2000,I,Phragmipedium boissierianum,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,1,,live,,T,A
2000,I,Phragmipedium caudatum,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,3,,live,,T,A
2000,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,4,,live,,T,A
2000,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,5,,live,,T,A
2000,I,Phragmipedium lindenii,,Orchidales,Orchidaceae,Phragmipedium,GB,US,EC,,6,live,,T,A
2000,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,4,,live,,T,A
2000,I,Phragmipedium longifolium,,Orchidales,Orchidaceae,Phragmipedium,GB,US,EC,,6,live,,T,A
2000,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,6,,live,,T,A
2000,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,GB,US,EC,,15,live,,T,A
2000,I,Phragmipedium schlimii,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,3,,live,,T,A
2000,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,GB,EC,,1,,live,,T,A
2000,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,GB,US,EC,,13,live,,T,A
2000,I,Phragmipedium xerophyticum,,Orchidales,Orchidaceae,Phragmipedium,GB,US,,3,3,live,,T,A
2000,I,Vanda coerulea,,Orchidales,Orchidaceae,Vanda,GB,TH,,52,,live,,T,A
2000,I,Vanda coerulea,,Orchidales,Orchidaceae,Vanda,GB,TH,,,32,live,,,A
2000,I,Scleropages formosus,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,GB,MY,,13,10,live,,T,D
2000,I,Scleropages formosus,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,GB,SG,ID,,1,live,,T,D
2000,I,Scleropages formosus,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,GB,SG,,6,,live,,P,D
2000,I,Scleropages formosus,Actinopterygii,Osteoglossiformes,Osteoglossidae,Scleropages,GB,SG,,,6,live,,T,D
2000,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,GB,AE,,500,,specimens,g,M,C
2000,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,GB,AE,,,500,specimens,g,S,C
2000,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,GB,AE,,,10,specimens,,S,C
2000,I,Chlamydotis undulata,Aves,Gruiformes,Otididae,Chlamydotis,GB,SA,,,6,specimens,,S,
2000,I,Catreus wallichii,Aves,Galliformes,Phasianidae,Catreus,GB,US,,1,,live,,B,C
2000,I,Catreus wallichii,Aves,Galliformes,Phasianidae,Catreus,GB,US,,,1,live,,,C
2000,I,Crossoptilon crossoptilon,Aves,Galliformes,Phasianidae,Crossoptilon,GB,JE,,,1,live,,B,C
2000,I,Crossoptilon crossoptilon,Aves,Galliformes,Phasianidae,Crossoptilon,GB,JE,,100,,specimens,g,S,C
2000,I,Crossoptilon crossoptilon,Aves,Galliformes,Phasianidae,Crossoptilon,GB,US,,1,,live,,B,C
2000,I,Crossoptilon crossoptilon,Aves,Galliformes,Phasianidae,Crossoptilon,GB,US,,,1,live,,,C
2000,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,GB,US,,2,,live,,B,C
2000,I,Lophura edwardsi,Aves,Galliformes,Phasianidae,Lophura,GB,US,,,2,live,,,C
2000,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,GB,JE,,,1,live,,B,C
2000,I,Polyplectron napoleonis,Aves,Galliformes,Phasianidae,Polyplectron,GB,JE,,1,,live,,Z,C
2000,I,Tragopan blythii,Aves,Galliformes,Phasianidae,Tragopan,GB,CA,,,2,live,,B,C
2000,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,BR,,,3,specimens,,S,W
2000,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,BS,,10,10,specimens,,S,W
2000,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,IE,,,5,specimens,,S,W
2000,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,US,XX,2,2,carvings,,T,O
2000,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,US,,,52,specimens,,S,W
2000,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,ZA,,,1,teeth,,P,W
2000,I,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,GB,GR,,2,,live,,,I
2000,I,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,GB,US,,2,,live,,B,F
2000,I,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,GB,US,,,4,live,,T,F
2000,I,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,GB,US,,2,,live,,,I
2000,I,Amazona versicolor,Aves,Psittaciformes,Psittacidae,Amazona,GB,JE,LC,,1,live,,B,W
2000,I,Amazona versicolor,Aves,Psittaciformes,Psittacidae,Amazona,GB,JE,,,1,live,,B,C
2000,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,GB,PH,,5,11,live,,B,C
2000,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,GB,PH,,12,5,live,,T,C
2000,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,GB,US,,1,,live,,B,F
2000,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,GB,US,,,1,live,,P,F
2000,I,Anodorhynchus hyacinthinus,Aves,Psittaciformes,Psittacidae,Anodorhynchus,GB,US,,1,,live,,,I
2000,I,Ara ambiguus,Aves,Psittaciformes,Psittacidae,Ara,GB,BH,,4,,live,,T,C
2000,I,Ara glaucogularis,Aves,Psittaciformes,Psittacidae,Ara,GB,ZA,US,2,,live,,T,C
2000,I,Ara glaucogularis,Aves,Psittaciformes,Psittacidae,Ara,GB,ZA,,6,,live,,T,C
